#mAbG 50 mM NaCl 10 mg/ml with FF 1 and 2 mg/ml		
#q	S(q)	deltaS(q)
0.10343787	0.973884257	0.027459167
0.10356856	0.978072626	0.028160864
0.10369926	1.065770402	0.034988696
0.10382996	0.996958124	0.029794819
0.10396065	0.999924787	0.029673207
0.10409135	1.032042542	0.031718708
0.10422205	0.975492258	0.028764041
0.10435275	1.043768594	0.032633184
0.10448344	1.028253184	0.031617811
0.10461414	1.007359951	0.030535599
0.10474484	1.009708353	0.030558946
0.10487554	1.019752472	0.031609608
0.10500623	1.023577374	0.031549269
0.10513693	0.982605332	0.029645843
0.10526763	0.993420255	0.032338947
0.10539832	1.035628728	0.033144463
0.10552902	0.985326064	0.029824364
0.10565972	0.976179704	0.02955158
0.10579042	0.979024802	0.030937579
0.10592111	1.055446394	0.034962649
0.10605181	0.967163197	0.029362729
0.10618251	1.018391568	0.032603178
0.10631321	1.048609715	0.03461038
0.1064439	1.00946091	0.032229489
0.1065746	0.955826551	0.02909185
0.1067053	0.975766999	0.030657387
0.106836	0.947001924	0.029083893
0.10696669	0.940551026	0.029104459
0.10709739	0.935083639	0.029268889
0.10722809	1.049732216	0.035998487
0.10735878	1.087952223	0.039430005
0.10748948	1.002492494	0.034015534
0.10762018	1.008394036	0.035109117
0.10775088	1.020187794	0.036135985
0.10788157	0.990002915	0.034705067
0.10801227	0.988791398	0.034694898
0.10814297	0.918501683	0.0300504
0.10827367	1.032344239	0.037643309
0.10840436	1.012662076	0.037065372
0.10853506	1.044684875	0.039107383
0.10866576	1.026383289	0.037821872
0.10879646	0.997180607	0.036901251
0.10892715	0.943202343	0.033750074
0.10905785	1.021350231	0.039965948
0.10918855	0.972305817	0.035845659
0.10931924	1.015989747	0.039298324
0.10944994	1.016244245	0.039342522
0.10958064	0.992244904	0.03743813
0.10971134	0.988308037	0.037448189
0.10984203	0.992433074	0.038980265
0.10997273	0.994335931	0.039124659
0.11010343	1.049450704	0.044252231
0.11023413	0.982818778	0.037737622
0.11036482	1.000991829	0.041082898
0.11049552	0.973125636	0.03941906
0.11062622	1.029001823	0.043224418
0.11075691	1.020623026	0.04235499
0.11088761	0.974342049	0.039071368
0.11101831	0.983624463	0.040038032
0.11114901	0.933844933	0.036895095
0.1112797	0.969946436	0.03899369
0.1114104	0.973440109	0.041546276
0.1115411	0.998022736	0.0420369
0.1116718	0.941762909	0.039447101
0.11180249	1.035367561	0.046568933
0.11193319	0.955799198	0.039035243
0.11206389	1.018257898	0.04559419
0.11219459	1.025813561	0.04619107
0.11232528	1.014083589	0.046066034
0.11245598	1.03911136	0.045787179
0.11258668	1.084065574	0.049985425
0.11271737	1.009685078	0.042959323
0.11284807	1.06977537	0.047460032
0.11297877	0.97515887	0.041797268
0.11310947	1.074869928	0.04997952
0.11324016	0.99369364	0.042089065
0.11337086	0.93838169	0.038226902
0.11350156	0.950589875	0.038520573
0.11363226	0.983503099	0.040727791
0.11376295	1.018524301	0.044009278
0.11389365	0.998864213	0.042586161
0.11402435	1.052595029	0.048686371
0.11415504	1.016246177	0.044672151
0.11428574	0.942504406	0.039097479
0.11441644	0.937514032	0.037345334
0.11454714	0.952610536	0.039377419
0.11467783	0.888569598	0.03435497
0.11480853	0.996115619	0.043690974
0.11493923	0.981401746	0.041968298
0.11506993	0.972470627	0.040810234
0.11520062	0.943240561	0.038933627
0.11533132	0.988261513	0.042795486
0.11546202	0.90093044	0.036121293
0.11559272	1.103668609	0.053430582
0.11572341	0.920170967	0.038382733
0.11585411	1.015341152	0.046500688
0.11598481	1.046649805	0.048060069
0.1161155	1.022809923	0.046877099
0.1162462	0.974227585	0.043194918
0.1163769	1.027425852	0.048418382
0.1165076	0.983905274	0.046032113
0.11663829	0.954960064	0.043807347
0.11676899	1.067645522	0.051487725
0.11689969	0.976738466	0.04318692
0.11703039	1.080982485	0.051226094
0.11716108	0.995303001	0.047112344
0.11729178	1.006606098	0.047930552
0.11742248	0.990131285	0.046703135
0.11755317	1.036121642	0.049677093
0.11768387	0.969252771	0.04416999
0.11781457	0.998897264	0.045273784
0.11794527	0.982421103	0.045297796
0.11807596	1.038890062	0.049534407
0.11820666	1.089976735	0.054607196
0.11833736	1.009643631	0.050319685
0.11846806	0.971829081	0.044018336
0.11859875	0.950588224	0.042121779
0.11872945	1.088399712	0.05422047
0.11886015	1.010541072	0.04857258
0.11899085	0.99082764	0.046639671
0.11912154	1.009829378	0.049036369
0.11925224	1.089897667	0.055255364
0.11938294	0.911190512	0.039137097
0.11951363	1.000748392	0.047222285
0.11964433	1.026849289	0.050364905
0.11977503	1.039692297	0.053235486
0.11990573	1.012079903	0.051591218
0.12003642	1.020180571	0.049238491
0.12016712	0.991150629	0.046607321
0.12029782	1.027852015	0.052239308
0.12042852	1.010128017	0.049375252
0.12055921	0.949214222	0.043367987
0.12068991	0.988422417	0.048050878
0.12082061	0.97122921	0.046327278
0.12095131	0.936610265	0.045348025
0.121082	0.903339366	0.039256419
0.1212127	0.995316849	0.047698565
0.1213434	1.042709316	0.053288228
0.12147409	0.96916044	0.046003448
0.12160479	0.953793886	0.04498518
0.12173549	0.983388314	0.048110155
0.12186619	0.974168573	0.047030102
0.12199688	1.024808811	0.052491305
0.12212758	1.092906905	0.059465142
0.12225828	0.961367871	0.045934293
0.12238898	0.921939384	0.042785924
0.12251967	1.075052709	0.057053122
0.12265037	1.036344798	0.055130018
0.12278107	0.991810088	0.049551143
0.12291176	0.997881548	0.051241307
0.12304246	0.947016137	0.045921887
0.12317316	0.940380407	0.045750657
0.12330386	0.966811367	0.049398787
0.12343455	0.958742542	0.047461429
0.12356525	1.006510971	0.052730488
0.12369595	0.973050696	0.049862307
0.12382665	1.043380912	0.054074044
0.12395734	0.964727093	0.05009194
0.12408804	1.00547876	0.052349579
0.12421874	0.969766744	0.05057627
0.12434944	1.056362723	0.059522216
0.12448013	0.981844827	0.049944612
0.12461083	0.950936837	0.048291578
0.12474153	1.066478913	0.061457956
0.12487222	0.987936673	0.052448489
0.12500292	0.965459846	0.049155036
0.12513362	1.027748343	0.060181272
0.12526432	0.97450416	0.051059213
0.12539501	0.966246712	0.05095207
0.12552571	0.964783327	0.050407785
0.12565641	0.917705576	0.04668285
0.12578711	0.888618241	0.0424746
0.1259178	1.052623884	0.0624006
0.1260485	1.064030246	0.063276239
0.1261792	1.046596604	0.060776112
0.12630989	0.927436322	0.047651455
0.12644059	0.915157026	0.04590219
0.12657129	1.092239915	0.06470276
0.12670199	1.018743948	0.057790731
0.12683268	0.977745758	0.051711189
0.12696338	1.145107438	0.072595374
0.12709408	0.999042606	0.057451988
0.12722478	1.061126566	0.062983844
0.12735547	1.066820349	0.0632877
0.12748617	0.949269644	0.050293575
0.12761687	1.042899402	0.061253452
0.12774757	1.056079539	0.062958401
0.12787826	1.05641078	0.063521686
0.12800896	0.998353475	0.058327753
0.12813966	1.126062401	0.071929357
0.12827035	0.948732525	0.052452667
0.12840105	0.880572576	0.046112096
0.12853175	1.015652961	0.06073435
0.12866245	1.089216935	0.070469599
0.12879314	1.032685173	0.062208621
0.12892384	1.015038651	0.060435825
0.12905454	1.078656733	0.06658066
0.12918524	1.098582236	0.07219971
0.12931593	1.045325929	0.063060749
0.12944663	1.016891774	0.060365409
0.12957733	0.993924998	0.058483326
0.12970802	0.920566551	0.05018604
0.12983872	1.04717486	0.065786876
0.12996942	1.007619139	0.062085971
0.13010012	0.959191915	0.055203815
0.13023081	0.96068828	0.054494641
0.13036151	0.918199265	0.050415868
0.13049221	1.029494626	0.061298734
0.13062291	0.913520999	0.052133218
0.1307536	1.043410567	0.065840692
0.1308843	1.024014021	0.064710725
0.131015	1.044422504	0.06485934
0.1311457	0.958471785	0.056871404
0.13127639	1.013553783	0.061604472
0.13140709	0.978560694	0.058225928
0.13153779	0.907890308	0.050180999
0.13166848	0.967905843	0.060300757
0.13179918	1.078409416	0.073768984
0.13192988	1.072665847	0.072715044
0.13206058	0.952216445	0.056146233
0.13219127	1.096267676	0.074375112
0.13232197	0.993006317	0.060057302
0.13245267	0.997192056	0.062389623
0.13258337	0.938825722	0.054516161
0.13271406	0.902931838	0.052490349
0.13284476	1.027795364	0.067424659
0.13297546	1.023106816	0.06936663
0.13310616	1.092129383	0.075409878
0.13323685	0.965798426	0.058852445
0.13336755	1.026758333	0.065750455
0.13349825	0.925523134	0.055440325
0.13362894	1.014113129	0.066569388
0.13375964	1.043901821	0.071802406
0.13389034	1.134705555	0.081171513
0.13402104	1.022416439	0.070285519
0.13415173	1.159633218	0.086922522
0.13428243	1.114351243	0.081194947
0.13441313	1.184221731	0.092103613
0.13454383	1.059861695	0.071046519
0.13467452	1.070106555	0.071125104
0.13480522	1.106442196	0.080259495
0.13493592	1.120639112	0.081507847
0.13506661	0.910912185	0.053041929
0.13519731	0.904493897	0.054353568
0.13532801	0.970975257	0.062853281
0.13545871	0.85946563	0.049738752
0.1355894	0.938889445	0.05941112
0.1357201	1.068351307	0.074814658
0.1358508	0.936325988	0.056896483
0.1359815	1.025247648	0.067632451
0.13611219	1.014151212	0.068358515
0.13624289	1.111083197	0.084767313
0.13637359	1.06088808	0.074860209
0.13650429	1.02931465	0.072971847
0.13663498	1.160678329	0.089312953
0.13676568	1.063067118	0.074758146
0.13689638	0.913478086	0.057161129
0.13702707	0.936917977	0.058799962
0.13715777	0.993813053	0.065244895
0.13728847	1.154835159	0.093020756
0.13741917	1.01567651	0.069502445
0.13754986	0.957138301	0.064009972
0.13768056	0.993704807	0.067124293
0.13781126	1.009417508	0.068870425
0.13794196	0.964228498	0.061954964
0.13807265	1.039232234	0.07563245
0.13820335	1.067910402	0.078847972
0.13833405	0.968927419	0.065728028
0.13846474	1.130856562	0.090481845
0.13859544	1.05959988	0.075264942
0.13872614	1.035970266	0.074126905
0.13885684	0.983185568	0.06999974
0.13898753	0.902981168	0.058690524
0.13911823	0.854097183	0.052672776
0.13924893	1.034422317	0.074810047
0.13937963	1.063976683	0.080879104
0.13951032	1.037839018	0.074310581
0.13964102	1.315634632	0.120105874
0.13977172	1.050725744	0.075835856
0.13990242	0.952872833	0.063773997
0.14003311	1.074662333	0.081373388
0.14016381	0.914549573	0.059659623
0.14029451	0.923634374	0.0619158
0.1404252	0.948595577	0.063648217
0.1405559	0.959042714	0.069124904
0.1406866	0.964844794	0.065404308
0.1408173	0.886113033	0.057169891
0.14094799	1.004421273	0.071861741
0.14107869	0.96050013	0.0688941
0.14120939	0.968455086	0.07006823
0.14134009	1.107600277	0.088101779
0.14147078	0.927520127	0.060550564
0.14160148	0.90630874	0.060469638
0.14173218	0.991869248	0.072363417
0.14186287	1.089360964	0.082102089
0.14199357	1.016018922	0.074634906
0.14212427	0.956435328	0.06708815
0.14225497	1.109253313	0.091417625
0.14238566	1.033318098	0.077497484
0.14251636	0.92508357	0.062885091
0.14264706	0.962021935	0.067653855
0.14277776	0.901343551	0.058426929
0.14290845	1.09689874	0.0867946
0.14303915	0.936685778	0.066216832
0.14316985	0.981133481	0.069465783
0.14330055	0.918811582	0.062629387
0.14343124	0.981718505	0.072895688
0.14356194	0.99496605	0.072251712
0.14369264	0.940947725	0.063405754
0.14382333	0.937463239	0.070663344
0.14395403	1.003759741	0.07737393
0.14408473	0.983568276	0.074144209
0.14421543	0.822192762	0.049897582
0.14434612	0.844446425	0.052341982
0.14447682	0.827150753	0.051168661
0.14460752	1.005537819	0.0772183
0.14473822	0.984964141	0.070578401
0.14486891	0.93755883	0.064989818
0.14499961	1.086391895	0.092700612
0.14513031	0.943236122	0.067951685
0.14526101	0.919129289	0.067591286
0.1453917	1.095945411	0.092881219
0.1455224	1.053559464	0.081940471
0.1456531	1.135138728	0.098823737
0.14578379	1.049035965	0.08524472
0.14591449	1.140189305	0.09585923
0.14604519	0.88725979	0.059153454
0.14617589	0.947273607	0.068195933
0.14630658	0.863680885	0.058605407
0.14643728	0.953664074	0.07000654
0.14656798	0.864459439	0.056230786
0.14669868	1.102418383	0.095195166
0.14682937	0.974381919	0.073809921
0.14696007	0.916018299	0.066997579
0.14709077	1.109055571	0.095184492
0.14722146	1.067928769	0.087672427
0.14735216	0.909418258	0.070798432
0.14748286	0.991354844	0.080863611
0.14761356	1.05486307	0.086774154
0.14774425	0.922046062	0.06467232
0.14787495	1.063350862	0.090663256
0.14800565	0.960484277	0.071085645
0.14813635	1.003840296	0.078414802
0.14826704	0.92649339	0.06769194
0.14839774	0.883681077	0.059917509
0.14852844	0.981062202	0.077350709
0.14865914	1.025354628	0.085273267
0.14878983	0.940271586	0.074351949
0.14892053	0.938586623	0.072615366
0.14905123	1.03558105	0.081920397
0.14918192	0.902637779	0.064860777
0.14931262	1.05569168	0.088198524
0.14944332	1.091092735	0.098062176
0.14957402	1.006097345	0.080153699
0.14970471	1.019295685	0.081577793
0.14983541	1.049485409	0.089833298
0.14996611	0.929078262	0.072175659
0.15009681	1.031083625	0.086740414
0.1502275	1.142584906	0.103494117
0.1503582	0.96857548	0.073056691
0.1504889	0.944090062	0.071845951
0.15061959	0.969642081	0.074758351
0.15075029	0.921518113	0.068211315
0.15088099	0.983118541	0.07775706
0.15101169	1.172884341	0.114609191
0.15114238	0.993549773	0.079097782
0.15127308	1.084150086	0.095398081
0.15140378	0.934125458	0.072293514
0.15153448	0.937707627	0.072722412
0.15166517	0.995489181	0.081612947
0.15179587	0.975265472	0.082267574
0.15192657	1.014882416	0.086863841
0.15205727	0.994034613	0.08136073
0.15218796	0.927753956	0.070295308
0.15231866	0.945233588	0.077788077
0.15244936	1.045607614	0.08739755
0.15258005	0.963836698	0.074289006
0.15271075	1.150869091	0.11342382
0.15284145	1.02805924	0.086029236
0.15297215	1.067231906	0.097358546
0.15310284	1.007040008	0.084216712
0.15323354	0.974298234	0.078903361
0.15336424	1.070596032	0.096775856
0.15349494	0.884775101	0.065939963
0.15362563	0.991332256	0.081682952
0.15375633	1.034663188	0.090370264
0.15388703	0.900390347	0.069765954
0.15401772	0.979009345	0.084003544
0.15414842	0.990386271	0.084670871
0.15427912	0.979172962	0.078329537
0.15440982	0.961297764	0.079557827
0.15454051	1.00146074	0.08045167
0.15467121	1.216994328	0.125294184
0.15480191	0.97988931	0.07846159
0.15493261	0.973568546	0.080993367
0.1550633	0.903606508	0.068475413
0.155194	0.954825073	0.079350603
0.1553247	0.991016074	0.085456423
0.1554554	1.191927976	0.119142121
0.15558609	0.912480346	0.071885386
0.15571679	1.031240873	0.090666081
0.15584749	0.910811525	0.074056647
0.15597818	0.978938298	0.082990481
0.15610888	1.163893198	0.116144786
0.15623958	1.086012117	0.106893415
0.15637028	1.197299237	0.124333482
0.15650097	0.907245902	0.073815798
0.15663167	1.169473425	0.117101396
0.15676237	1.055670773	0.095417418
0.15689307	1.130055103	0.113364088
0.15702376	0.983774463	0.089224969
0.15715446	1.012171949	0.095881696
0.15728516	0.932190084	0.075310521
0.15741586	1.186403755	0.123816945
0.15754655	1.089448333	0.103130189
0.15767725	0.942704933	0.078549644
0.15780795	1.002607169	0.092774412
0.15793864	0.876705638	0.07033685
0.15806934	0.879315854	0.071234008
0.15820004	1.024999774	0.09268461
0.15833074	0.973668748	0.085926002
0.15846143	0.990283742	0.087995985
0.15859213	1.054941168	0.100609067
0.15872283	0.946955199	0.081175925
0.15885353	1.141152919	0.116556266
0.15898422	1.001381435	0.08937211
0.15911492	1.197097682	0.128092159
0.15924562	1.010719709	0.09266381
0.15937631	0.95573609	0.086242191
0.15950701	1.031215323	0.094484585
0.15963771	0.97544258	0.087921141
0.15976841	1.048975883	0.100989465
0.1598991	1.02648299	0.098614122
0.1600298	1.058352337	0.100680115
0.1601605	1.000890517	0.097845252
0.1602912	1.021333802	0.102338342
0.16042189	1.069171929	0.10507279
0.16055259	0.913897734	0.074508308
0.16068329	1.279023141	0.150715816
0.16081399	1.096274897	0.118858468
0.16094468	0.980551242	0.089352399
0.16107538	1.053905298	0.106007607
0.16120608	0.87134324	0.070356454
0.16133677	0.902167159	0.079625699
0.16146747	1.179655671	0.133083094
0.16159817	0.981372883	0.087452408
0.16172887	1.004793425	0.097011853
0.16185956	1.237886309	0.14206821
0.16199026	1.028659125	0.097789228
0.16212096	0.968192675	0.085694083
0.16225166	0.98621207	0.091513393
0.16238235	0.989566919	0.098769487
0.16251305	0.966358119	0.090683069
0.16264375	1.005401325	0.091235006
0.16277444	1.014624287	0.103698007
0.16290514	1.043814067	0.102209985
0.16303584	1.000277789	0.093037162
0.16316654	0.997262675	0.096154012
0.16329723	0.932037194	0.085893892
0.16342793	0.923335205	0.082294781
0.16355863	0.871515313	0.074007994
0.16368933	0.890036854	0.076940099
0.16382002	0.892350532	0.077868562
0.16395072	0.983823618	0.09660147
0.16408142	0.963408151	0.093643411
0.16421212	0.823298098	0.06799458
0.16434281	0.86563678	0.074142867
0.16447351	0.908205853	0.081102242
0.16460421	0.98175675	0.093218741
0.1647349	1.057771654	0.11159636
0.1648656	0.918358675	0.084811461
0.1649963	1.282175721	0.156859604
0.165127	1.040858264	0.107978917
0.16525769	0.937162748	0.084182607
0.16538839	0.989412311	0.102093707
0.16551909	1.193863443	0.141204259
0.16564979	0.972641713	0.090867935
0.16578048	1.022222831	0.105296833
0.16591118	0.902543995	0.081925949
0.16604188	1.018893668	0.104700665
0.16617257	0.979755389	0.093243978
0.16630327	0.966052993	0.092735197
0.16643397	1.008998767	0.099666971
0.16656467	1.206110901	0.14417319
0.16669536	0.947184849	0.093121536
0.16682606	1.119192481	0.125478252
0.16695676	1.020627229	0.100806071
0.16708746	1.065964431	0.11663397
0.16721815	0.92522717	0.084449062
0.16734885	1.047203705	0.112514172
0.16747955	1.02455581	0.112697353
0.16761025	1.021841594	0.105245931
0.16774094	0.945180833	0.093943526
0.16787164	1.118533621	0.126427503
0.16800234	1.03824979	0.111349764
0.16813303	0.903676969	0.085083783
0.16826373	0.911241284	0.080484614
0.16839443	0.816365865	0.067713378
0.16852513	1.081559013	0.120956923
0.16865582	1.019151936	0.111185259
0.16878652	1.095122341	0.125639786
0.16891722	1.156303531	0.140465882
0.16904792	0.864150151	0.077756676
0.16917861	0.759284159	0.061247218
0.16930931	0.95903525	0.0961684
0.16944001	0.887627263	0.083245097
0.16957071	1.034264752	0.118565341
0.1697014	1.033115543	0.11248241
0.1698321	0.926799709	0.09220789
0.1699628	1.06616876	0.121918207
0.17009349	0.985065928	0.102997128
0.17022419	1.073463477	0.126079216
0.17035489	0.973258359	0.105468804
0.17048559	0.850213167	0.074563744
0.17061628	0.98986422	0.105260275
0.17074698	1.315567712	0.180605971
0.17087768	1.194443876	0.154369107
0.17100838	0.846224189	0.07929125
0.17113907	1.138814722	0.139814969
0.17126977	1.133030969	0.14233734
0.17140047	1.107613459	0.138200051
0.17153116	1.497844867	0.23815551
0.17166186	1.066135964	0.122963329
0.17179256	1.051085103	0.121957294
0.17192326	0.942880975	0.102079271
0.17205395	1.019273099	0.113934929
0.17218465	0.910867694	0.090104178
0.17231535	0.949227912	0.107076611
0.17244605	0.933354465	0.090150431
0.17257674	0.920929033	0.091513665
0.17270744	0.864287627	0.081488552
0.17283814	1.032832153	0.118948893
0.17296884	0.834201428	0.080266096
0.17309953	1.08034742	0.129268021
0.17323023	0.865153968	0.082899398
0.17336093	1.044405045	0.12079373
0.17349162	1.028150934	0.121040759
0.17362232	1.093800446	0.134060244
0.17375302	0.918027643	0.09381112
0.17388372	1.116415858	0.144186809
0.17401441	1.086768626	0.136603299
0.17414511	1.039135599	0.122900722
0.17427581	0.907909408	0.099514373
0.17440651	0.863306241	0.088044475
0.1745372	0.946985092	0.102182184
0.1746679	1.017945504	0.124658822
0.1747986	0.954391523	0.106858755
0.17492929	1.413505415	0.236055257
0.17505999	0.959821777	0.105359103
0.17519069	0.859692671	0.08451537
0.17532139	0.912950819	0.097390117
0.17545208	0.985857894	0.107147721
0.17558278	1.195210903	0.165634754
0.17571348	1.051593563	0.125210423
0.17584418	0.965008214	0.103778564
0.17597487	1.045576791	0.127731665
0.17610557	0.890982982	0.093869404
0.17623627	0.882223043	0.09451142
0.17636697	0.818694721	0.078933448
0.17649766	0.939084997	0.105550121
0.17662836	1.003949506	0.120145438
0.17675906	1.008593901	0.123748911
0.17688975	0.95144419	0.113873089
0.17702045	0.997882455	0.114024955
0.17715115	0.823749715	0.077527207
0.17728185	0.830300032	0.081726618
0.17741254	1.106884356	0.14520325
0.17754324	1.269783072	0.197145247
0.17767394	1.187134002	0.166327493
0.17780464	1.111150499	0.142197227
0.17793533	0.902433246	0.103195707
0.17806603	1.465386274	0.255164798
0.17819673	0.985477165	0.116173665
0.17832743	0.995422291	0.121672721
0.17845812	0.880637959	0.096691778
0.17858882	1.073784181	0.149159653
0.17871952	0.985466911	0.116338726
0.17885021	1.006156565	0.125284086
0.17898091	0.987312288	0.12878957
0.17911161	1.023527339	0.146699293
0.17924231	0.91091429	0.102356252
0.179373	1.034128344	0.135953811
0.1795037	1.09595181	0.14044743
0.1796344	0.978706308	0.115185433
0.1797651	1.127108965	0.162395518
0.17989579	0.858520086	0.091519061
0.18002649	0.915955302	0.106452507
0.18015719	1.271758685	0.202681769
0.18028788	1.015815418	0.130264982
0.18041858	1.046905624	0.137650913
0.18054928	1.195749704	0.181617518
0.18067998	0.876552689	0.098785703
0.18081067	0.897213184	0.102748948
0.18094137	0.997765919	0.135019097
0.18107207	1.112555333	0.165191655
0.18120277	1.114208247	0.175236264
0.18133346	0.944076094	0.124522551
0.18146416	0.964196387	0.128762804
0.18159486	0.862307278	0.107140892
0.18172556	0.826845016	0.097196379
0.18185625	0.824773032	0.0891777
0.18198695	0.812726007	0.087752491
0.18211765	1.219928484	0.208669601
0.18224834	1.121342516	0.181158499
0.18237904	1.477414061	0.301045308
0.18250974	1.102299628	0.177234261
0.18264044	1.093690796	0.163897719
0.18277113	0.964409789	0.135032225
0.18290183	1.101147134	0.187965177
0.18303253	0.775157268	0.086810048
0.18316323	0.846378673	0.106333163
0.18329392	0.752824903	0.085610343
0.18342462	0.858563035	0.115564683
0.18355532	0.994281091	0.155431681
0.18368601	1.1659938	0.208678985
0.18381671	0.82777263	0.106346696
0.18394741	0.788291103	0.093112581
0.18407811	0.801266597	0.092663694
0.1842088	0.666191623	0.066133844
0.1843395	1.016299154	0.15383668
0.1844702	0.946654033	0.137869494
0.1846009	0.876707164	0.115610689
0.18473159	0.82015236	0.107288789
0.18486229	0.838713039	0.108267612
0.18499299	0.824753436	0.108156552
0.18512369	0.854780135	0.125057888
0.18525438	0.961342465	0.144514484
0.18538508	0.997005153	0.150652744
0.18551578	0.897811338	0.123430388
0.18564647	0.77374081	0.102182309
0.18577717	1.18076687	0.222005079
0.18590787	1.271181518	0.250426774
0.18603857	1.183199793	0.212325219
0.18616926	0.823306944	0.107527187
0.18629996	1.269361859	0.243826445
0.18643066	0.890158302	0.120956206
0.18656136	1.39400151	0.320555886
0.18669205	0.837951788	0.104529443
0.18682275	0.927117116	0.135554196
0.18695345	0.917998268	0.12611049
0.18708414	0.902432427	0.122043674
0.18721484	1.058865701	0.159700073
0.18734554	0.979228486	0.147099739
0.18747624	0.959278242	0.135641598
0.18760693	0.810915809	0.099461593
0.18773763	1.04251578	0.172839327
0.18786833	1.014398555	0.162116447
0.18799903	0.935561416	0.13610178
0.18812972	1.132191337	0.204690781
0.18826042	1.10500626	0.201864216
0.18839112	1.057708375	0.183650425
0.18852182	0.815284278	0.104987772
0.18865251	0.77330734	0.092682238
0.18878321	1.21521353	0.236046005
0.18891391	1.090540817	0.183310379
0.1890446	0.858447871	0.109436146
0.1891753	1.059017613	0.172067783
0.189306	1.176604424	0.222010812
0.1894367	0.925635571	0.130082176
0.18956739	0.864299012	0.120619274
0.18969809	1.219207037	0.221215934
0.18982879	1.935920263	0.567800282
0.18995949	1.201510505	0.226524743
0.19009018	0.974652365	0.141210523
0.19022088	1.01728964	0.163456676
0.19035158	0.984275782	0.173197944
0.19048228	1.064299683	0.180578194
0.19061297	0.936409471	0.132989796
0.19074367	0.957883602	0.137239326
0.19087437	1.326956556	0.288988568
0.19100506	1.316084074	0.276566482
0.19113576	0.738924921	0.088147275
0.19126646	0.944700197	0.146518808
0.19139716	0.94371726	0.147009615
0.19152785	0.946441749	0.15213479
0.19165855	0.837884247	0.11823102
0.19178925	0.951044418	0.139892807
0.19191995	0.945291686	0.133749098
0.19205064	1.132887279	0.203446562
0.19218134	1.296735182	0.273054798
0.19231204	1.182398016	0.237726018
0.19244273	0.733782169	0.088254952
0.19257343	1.357622247	0.315787068
0.19270413	0.819326453	0.10979553
0.19283483	0.961813729	0.147366955
0.19296552	0.732986336	0.085333959
0.19309622	1.043341263	0.16104762
0.19322692	0.874234925	0.132719057
0.19335762	1.046572467	0.169598363
0.19348831	0.779459386	0.102132461
0.19361901	0.965645675	0.153223415
0.19374971	1.601399614	0.442798629
0.19388041	0.979883592	0.157696219
0.1940111	1.359858404	0.325787665
0.1941418	0.763159406	0.108212321
0.1942725	0.910456571	0.144637757
0.19440319	1.268820832	0.28933046
0.19453389	1.342177762	0.287043164
0.19466459	1.124111111	0.215766817
0.19479529	1.140318771	0.235015312
0.19492598	0.950538075	0.174891649
0.19505668	1.029113483	0.174369636
0.19518738	0.992651496	0.16227813
0.19531808	0.958886105	0.151799735
0.19544877	0.759574937	0.095177916
0.19557947	0.860735052	0.132613679
0.19571017	0.76545097	0.097642542
0.19584086	0.908754163	0.145792614
0.19597156	0.868066173	0.13278767
0.19610226	1.037154967	0.203196506
0.19623296	0.936074613	0.158323194
0.19636365	0.801225379	0.121280447
0.19649435	1.024342437	0.17912445
0.19662505	0.778869735	0.111740723
0.19675575	1.035446658	0.19450811
0.19688644	0.911584532	0.141750154
0.19701714	1.021123028	0.184368105
0.19714784	1.717338672	0.491884403
0.19727854	1.05914591	0.211503476
0.19740923	0.946720574	0.163579563
0.19753993	0.869926416	0.120602727
0.19767063	0.824389488	0.122299299
0.19780132	1.101331706	0.218969453
0.19793202	1.03168641	0.196054348
0.19806272	0.860575371	0.139814747
0.19819342	0.863352727	0.137576711
0.19832411	1.018669598	0.201656611
0.19845481	1.154521468	0.238508093
0.19858551	0.813379545	0.115284839
0.19871621	1.03106282	0.19856085
0.1988469	0.880076392	0.14483449
0.1989776	0.944148602	0.168243428
0.1991083	0.992233808	0.169657616
0.19923899	1.136425455	0.245807961
0.19936969	1.051786479	0.221199563
0.19950039	0.998348382	0.175190205
0.19963109	1.153926545	0.245817218
0.19976178	0.94457607	0.162629852
0.19989248	0.714736637	0.089930153
